review_id,review_text,sentiment,review_text
3693641c-f721-48e9-887c-5c95dc729304,It was a disaster! The awful was security and the boarding process was simply awful.,negative,"The flight was completely nightmarish. The punctuality was awful, and the overhead storage was unacceptable."
3693e8d5-72d6-4e34-87a3-4b40597bdf51,"Had high hopes, but the terrible was WiFi speed and the baggage handling was disappointing.",negative,"Had high hopes, but the nightmarish was boarding process and the air conditioning was disappointing."
97337cd0-5eb7-4f62-ab52-e29f89268761,"The flight was completely nightmarish. The punctuality was awful, and the overhead storage was unacceptable.",negative,"The flight was completely frustrating. The snack options was awful, and the air conditioning was unacceptable."
50ad7a40-795a-4738-b188-e5a0dd8b0838,"Had high hopes, but the nightmarish was boarding process and the air conditioning was disappointing.",negative,It was a disaster! The uncomfortable was security and the crew friendliness was simply awful.
47a223f6-b993-431e-94b7-4331237e1d9f,"The flight was completely frustrating. The snack options was awful, and the air conditioning was unacceptable.",negative,Do yourself a favor and fly elsewhere. The uncomfortable was ticket pricing and the snack options was the worst.
fc831693-da3e-4d67-816b-ef22d5a5ad2d,It was a disaster! The uncomfortable was security and the crew friendliness was simply awful.,negative,"The flight was completely terrible. The check-in process was awful, and the in-flight announcements was unacceptable."
3391cfae-e4ae-4f51-af9d-69a121f50716,Do yourself a favor and fly elsewhere. The uncomfortable was ticket pricing and the snack options was the worst.,negative,"The flight was completely disastrous. The punctuality was awful, and the ticket pricing was unacceptable."
7134a0bb-27d6-4ace-bc9f-420ddfac7c44,"The flight was completely terrible. The check-in process was awful, and the in-flight announcements was unacceptable.",negative,"I regret booking with this airline. The nightmarish was so seat comfort, and the air conditioning made it worse."
b362539d-70ae-4551-be27-17ee06938c11,"The flight was completely disastrous. The punctuality was awful, and the ticket pricing was unacceptable.",negative,A huge disappointment. The horrible was customer service and the seat comfort was below standard.
be86e910-0deb-416f-a181-8c871acfd483,"I regret booking with this airline. The nightmarish was so seat comfort, and the air conditioning made it worse.",negative,Worst flight ever! The poor was food quality and the seat comfort ruined my experience.
33963b4d-66a8-4bad-bcaf-654e0ac1ef85,A huge disappointment. The horrible was customer service and the seat comfort was below standard.,negative,Do yourself a favor and fly elsewhere. The disastrous was overhead storage and the flight entertainment was the worst.
a2430233-a3b7-440c-9093-b0444da900e3,Worst flight ever! The poor was food quality and the seat comfort ruined my experience.,negative,Avoid this airline! The frustrating was snack options and the seat comfort was a nightmare.
01d4493f-2216-4ed3-bc16-24e1f7cf2cc5,Do yourself a favor and fly elsewhere. The disastrous was overhead storage and the flight entertainment was the worst.,negative,"Had high hopes, but the horrible was overhead storage and the WiFi speed was disappointing."
bf793182-2370-4cfa-ab4a-f3204919429d,Avoid this airline! The frustrating was snack options and the seat comfort was a nightmare.,negative,Do yourself a favor and fly elsewhere. The disastrous was bathroom cleanliness and the snack options was the worst.
31cb4100-3a4c-40f0-b47d-a97cd016927d,"Had high hopes, but the horrible was overhead storage and the WiFi speed was disappointing.",negative,Never flying with them again! The terrible was completely legroom and the check-in process was miserable.
72b91bdb-bde1-41dd-94ae-460a4de3b3ea,Do yourself a favor and fly elsewhere. The disastrous was bathroom cleanliness and the snack options was the worst.,negative,"I can't believe how frustrating this flight was. The crew friendliness was a mess, and the legroom was unacceptable."
917ae717-7f6a-42ba-b63e-b9fc9d383cd0,Never flying with them again! The terrible was completely legroom and the check-in process was miserable.,negative,"I regret booking with this airline. The uncomfortable was so legroom, and the security made it worse."
aad11fb7-1d98-4023-b68c-29b01e78c940,"I can't believe how frustrating this flight was. The crew friendliness was a mess, and the legroom was unacceptable.",negative,A huge disappointment. The horrible was customer service and the in-flight announcements was below standard.
0ffd6791-ccc9-452e-aff0-766b841326f8,"I regret booking with this airline. The uncomfortable was so legroom, and the security made it worse.",negative,Never flying with them again! The disastrous was completely snack options and the in-flight announcements was miserable.
d3d0c49a-ae6a-4e39-b31e-71ec8a603bf9,Worst flight ever! The disastrous was baggage handling and the ticket pricing ruined my experience.,negative,"I regret booking with this airline. The terrible was so baggage handling, and the air conditioning made it worse."
8400e9e4-7a6e-4c7d-a742-d5e758e31f1b,A huge disappointment. The horrible was customer service and the in-flight announcements was below standard.,negative,"I regret booking with this airline. The awful was so bathroom cleanliness, and the security made it worse."
5fdbc5ea-8f42-45ff-8bfd-09fbf63327ca,Never flying with them again! The disastrous was completely snack options and the in-flight announcements was miserable.,negative,"Had high hopes, but the horrible was food quality and the check-in process was disappointing."
0b2a70eb-ed6d-4b49-876b-80cbd00feb12,"I regret booking with this airline. The terrible was so baggage handling, and the air conditioning made it worse.",negative,"Had high hopes, but the poor was ticket pricing and the bathroom cleanliness was disappointing."
fc85a8e8-a32c-4abd-9257-6689b890f3f6,"I regret booking with this airline. The awful was so bathroom cleanliness, and the security made it worse.",negative,"The flight was completely horrible. The bathroom cleanliness was awful, and the customer service was unacceptable."
f996d8f6-1b52-4a97-9e82-d20307729779,A huge disappointment. The awful was seat comfort and the flight entertainment was below standard.,negative,"Had high hopes, but the disastrous was snack options and the flight entertainment was disappointing."
09e6104f-3442-43ce-8f37-3baf95dfa477,"Had high hopes, but the horrible was food quality and the check-in process was disappointing.",negative,Do yourself a favor and fly elsewhere. The disastrous was boarding process and the bathroom cleanliness was the worst.
35b0b8d5-845c-4833-835b-e8a6d9b0de60,"Had high hopes, but the poor was ticket pricing and the bathroom cleanliness was disappointing.",negative,Never flying with them again! The frustrating was completely ticket pricing and the WiFi speed was miserable.
df4282b3-8020-4100-a0c1-eef5a3a0a01f,"The flight was completely horrible. The bathroom cleanliness was awful, and the customer service was unacceptable.",negative,Worst flight ever! The terrible was bathroom cleanliness and the crew friendliness ruined my experience.
4a2c038b-338c-4947-a324-e2b83cd4f676,"Had high hopes, but the disastrous was snack options and the flight entertainment was disappointing.",negative,A huge disappointment. The frustrating was seat comfort and the check-in process was below standard.
50d689ac-bb03-428d-b911-4a514ed9e713,Do yourself a favor and fly elsewhere. The disastrous was boarding process and the bathroom cleanliness was the worst.,negative,"I regret booking with this airline. The frustrating was so seat comfort, and the ticket pricing made it worse."
88daf2d3-3036-4705-88c2-2e8b845fddc8,Never flying with them again! The frustrating was completely ticket pricing and the WiFi speed was miserable.,negative,"I can't believe how disastrous this flight was. The boarding process was a mess, and the security was unacceptable."
5f3acd0a-9b8c-4246-a889-df2fe99664bb,Worst flight ever! The terrible was bathroom cleanliness and the crew friendliness ruined my experience.,negative,"Had high hopes, but the disastrous was ticket pricing and the turbulence handling was disappointing."
0b26e22c-bc97-43ad-90a3-583c4fbeccf2,A huge disappointment. The frustrating was seat comfort and the check-in process was below standard.,negative,Do yourself a favor and fly elsewhere. The nightmarish was aircraft cleanliness and the ticket pricing was the worst.
c1441263-9f31-4a4a-91c4-5752606eb46c,"I regret booking with this airline. The frustrating was so seat comfort, and the ticket pricing made it worse.",negative,"I regret booking with this airline. The nightmarish was so security, and the baggage handling made it worse."
916836f4-91a3-4f20-a3aa-5df86dfb4fdb,"I can't believe how disastrous this flight was. The boarding process was a mess, and the security was unacceptable.",negative,It was a disaster! The frustrating was overhead storage and the snack options was simply awful.
5c6a7a42-f41d-4686-ba7c-72ecfd4059cf,"Had high hopes, but the disastrous was ticket pricing and the turbulence handling was disappointing.",negative,Do yourself a favor and fly elsewhere. The nightmarish was air conditioning and the bathroom cleanliness was the worst.
b2b348d5-b045-40fe-9f16-092dda06cd55,Do yourself a favor and fly elsewhere. The nightmarish was aircraft cleanliness and the ticket pricing was the worst.,negative,"The flight was completely frustrating. The crew friendliness was awful, and the baggage handling was unacceptable."
8b4019a4-ea8f-4966-9285-73c07f307fe7,"I regret booking with this airline. The nightmarish was so security, and the baggage handling made it worse.",negative,A huge disappointment. The nightmarish was boarding process and the aircraft cleanliness was below standard.
7a873cca-c3a6-419f-be18-edb2db6733ee,It was a disaster! The frustrating was overhead storage and the snack options was simply awful.,negative,Worst flight ever! The awful was in-flight announcements and the food quality ruined my experience.
07232a91-dcab-4cff-b8b9-8183b7a53fbf,Do yourself a favor and fly elsewhere. The nightmarish was air conditioning and the bathroom cleanliness was the worst.,negative,"I can't believe how disastrous this flight was. The flight entertainment was a mess, and the snack options was unacceptable."
7c3b3ea4-8e6e-4aa4-994f-00c1bf7ae0e8,"The flight was completely frustrating. The crew friendliness was awful, and the baggage handling was unacceptable.",negative,A huge disappointment. The disastrous was security and the check-in process was below standard.
6e4b6cd5-aa59-4d13-9641-44c47f416196,A huge disappointment. The nightmarish was boarding process and the aircraft cleanliness was below standard.,negative,"I can't believe how frustrating this flight was. The boarding process was a mess, and the flight entertainment was unacceptable."
02e05375-03df-4c37-8b3d-53c2a87e0e6d,Worst flight ever! The awful was in-flight announcements and the food quality ruined my experience.,negative,Avoid this airline! The awful was legroom and the customer service was a nightmare.
8c525a32-8081-402d-a4fa-7ab8c925517d,"I can't believe how disastrous this flight was. The flight entertainment was a mess, and the snack options was unacceptable.",negative,Do yourself a favor and fly elsewhere. The frustrating was punctuality and the check-in process was the worst.
f4b43729-5be1-4ec2-b67c-101114558aff,A huge disappointment. The disastrous was security and the check-in process was below standard.,negative,Avoid this airline! The awful was bathroom cleanliness and the snack options was a nightmare.
f8100215-ce82-4f14-8c5b-5665fa226801,"I can't believe how frustrating this flight was. The boarding process was a mess, and the flight entertainment was unacceptable.",negative,Do yourself a favor and fly elsewhere. The nightmarish was flight entertainment and the punctuality was the worst.
b32144ff-18bb-4b71-a3d9-f4b88ed00690,Avoid this airline! The awful was legroom and the customer service was a nightmare.,negative,Avoid this airline! The nightmarish was overhead storage and the boarding process was a nightmare.
bf56d4fb-170e-4ade-8542-fb8733f2445b,Do yourself a favor and fly elsewhere. The frustrating was punctuality and the check-in process was the worst.,negative,Never flying with them again! The horrible was completely turbulence handling and the security was miserable.
4668a4f7-be99-4603-aa5c-8ecf474f7557,Avoid this airline! The awful was bathroom cleanliness and the snack options was a nightmare.,negative,"The flight was completely nightmarish. The air conditioning was awful, and the aircraft cleanliness was unacceptable."
15d7613d-38c3-4435-a5d7-1185ec204df9,Do yourself a favor and fly elsewhere. The nightmarish was flight entertainment and the punctuality was the worst.,negative,"I can't believe how awful this flight was. The snack options was a mess, and the seat comfort was unacceptable."
287453fa-0e5d-4c7a-912c-5fd44119dcc3,Avoid this airline! The nightmarish was overhead storage and the boarding process was a nightmare.,negative,"I can't believe how horrible this flight was. The crew friendliness was a mess, and the punctuality was unacceptable."
9f77866b-d554-4c32-8d02-f78cf0e52491,Never flying with them again! The horrible was completely turbulence handling and the security was miserable.,negative,Worst flight ever! The horrible was in-flight announcements and the security ruined my experience.
e3adddad-056d-419f-bd3f-bb5247a8acad,"The flight was completely nightmarish. The air conditioning was awful, and the aircraft cleanliness was unacceptable.",negative,"I regret booking with this airline. The uncomfortable was so turbulence handling, and the punctuality made it worse."
8e7c485a-2026-494a-ba65-ea1bf46ced43,"I can't believe how awful this flight was. The snack options was a mess, and the seat comfort was unacceptable.",negative,Worst flight ever! The disastrous was security and the turbulence handling ruined my experience.
6cf0f2bb-6f44-4c21-a176-930bb608fe43,"I can't believe how horrible this flight was. The crew friendliness was a mess, and the punctuality was unacceptable.",negative,"I can't believe how frustrating this flight was. The WiFi speed was a mess, and the punctuality was unacceptable."
540eea82-d499-4500-9e49-5b67a7a53826,Worst flight ever! The horrible was in-flight announcements and the security ruined my experience.,negative,"I can't believe how nightmarish this flight was. The overhead storage was a mess, and the aircraft cleanliness was unacceptable."
da4ba947-4a91-41fd-98d3-10513edaaf7b,"I regret booking with this airline. The uncomfortable was so turbulence handling, and the punctuality made it worse.",negative,"Had high hopes, but the poor was customer service and the food quality was disappointing."
678d488f-06b4-47b7-9f83-baa3fc6a976d,Worst flight ever! The disastrous was security and the turbulence handling ruined my experience.,negative,"I regret booking with this airline. The awful was so flight entertainment, and the ticket pricing made it worse."
fcd93105-a2ba-4fd8-aec2-ea9ff47619cc,"I can't believe how frustrating this flight was. The WiFi speed was a mess, and the punctuality was unacceptable.",negative,Worst flight ever! The horrible was legroom and the customer service ruined my experience.
a7523183-9cf7-46bb-a665-6890ab943089,"I can't believe how nightmarish this flight was. The overhead storage was a mess, and the aircraft cleanliness was unacceptable.",negative,It was a disaster! The disastrous was air conditioning and the customer service was simply awful.
01998ead-6fdd-4ede-88fc-8e1d02ea8edc,"Had high hopes, but the poor was customer service and the food quality was disappointing.",negative,Never flying with them again! The awful was completely flight entertainment and the security was miserable.
3148cc67-beb8-4616-a793-46bd081d6f28,"I regret booking with this airline. The awful was so flight entertainment, and the ticket pricing made it worse.",negative,"Had high hopes, but the poor was ticket pricing and the air conditioning was disappointing."
b54bad21-d54b-4684-a989-d47fd3f962dc,Worst flight ever! The horrible was legroom and the customer service ruined my experience.,negative,"Had high hopes, but the horrible was overhead storage and the aircraft cleanliness was disappointing."
4c57bbb4-ff12-4e0b-b46e-5257359a34b0,It was a disaster! The disastrous was air conditioning and the customer service was simply awful.,negative,Avoid this airline! The poor was crew friendliness and the in-flight announcements was a nightmare.
48860ba3-bfe1-4a7e-ab25-befcb19a7ca5,Never flying with them again! The awful was completely flight entertainment and the security was miserable.,negative,Do yourself a favor and fly elsewhere. The disastrous was turbulence handling and the legroom was the worst.
652ecab7-e89d-4d89-83ec-01cb0c12e7b0,"Had high hopes, but the poor was ticket pricing and the air conditioning was disappointing.",negative,"The flight was completely disastrous. The boarding process was awful, and the seat comfort was unacceptable."
fa310a11-7ece-4318-82eb-d5388c2bb10c,"Had high hopes, but the horrible was overhead storage and the aircraft cleanliness was disappointing.",negative,Avoid this airline! The frustrating was air conditioning and the security was a nightmare.
cab66afb-ca90-4e0a-910a-9ffaf3a94f01,Avoid this airline! The poor was crew friendliness and the in-flight announcements was a nightmare.,negative,"Had high hopes, but the horrible was WiFi speed and the overhead storage was disappointing."
8ef597b9-a911-4fb7-a08e-68845ed66879,Do yourself a favor and fly elsewhere. The disastrous was turbulence handling and the legroom was the worst.,negative,Worst flight ever! The terrible was flight entertainment and the bathroom cleanliness ruined my experience.
b2384512-0033-4221-aa39-7a5040c1643c,"The flight was completely disastrous. The boarding process was awful, and the seat comfort was unacceptable.",negative,Never flying with them again! The awful was completely air conditioning and the turbulence handling was miserable.
733c5157-7133-4e36-97af-43fd035a68cf,Avoid this airline! The frustrating was air conditioning and the security was a nightmare.,negative,Do yourself a favor and fly elsewhere. The disastrous was food quality and the overhead storage was the worst.
bfc3b4df-8bab-4c62-8200-0b44b70bd918,"Had high hopes, but the horrible was WiFi speed and the overhead storage was disappointing.",negative,"I can't believe how frustrating this flight was. The crew friendliness was a mess, and the flight entertainment was unacceptable."
2ce137fa-a791-424c-8b8c-1d85ad461441,Worst flight ever! The terrible was flight entertainment and the bathroom cleanliness ruined my experience.,negative,A huge disappointment. The nightmarish was WiFi speed and the punctuality was below standard.
52f82537-8447-4d93-bb9a-85be6195ea61,Never flying with them again! The awful was completely air conditioning and the turbulence handling was miserable.,negative,"The flight was completely nightmarish. The security was awful, and the snack options was unacceptable."
601c7a4a-f44c-48a8-a115-66a5740b501b,Do yourself a favor and fly elsewhere. The disastrous was food quality and the overhead storage was the worst.,negative,"I regret booking with this airline. The nightmarish was so bathroom cleanliness, and the check-in process made it worse."
2560c7c9-9d92-4368-bade-ebe9fc5d533e,"I can't believe how frustrating this flight was. The crew friendliness was a mess, and the flight entertainment was unacceptable.",negative,Worst flight ever! The frustrating was flight entertainment and the legroom ruined my experience.
b60af6f5-755f-47e7-8b99-3c82911976f5,A huge disappointment. The nightmarish was WiFi speed and the punctuality was below standard.,negative,Never flying with them again! The awful was completely food quality and the turbulence handling was miserable.
45dfb7d5-9a6a-4aa8-b89a-7792c1382025,"The flight was completely nightmarish. The security was awful, and the snack options was unacceptable.",negative,"The flight was completely awful. The boarding process was awful, and the aircraft cleanliness was unacceptable."
061cc6e2-4a38-4f40-bd6b-89d30c63785d,"I regret booking with this airline. The nightmarish was so bathroom cleanliness, and the check-in process made it worse.",negative,"I regret booking with this airline. The awful was so flight entertainment, and the bathroom cleanliness made it worse."
e9f54242-15ab-476a-a0a5-f946e2d0de69,Worst flight ever! The frustrating was flight entertainment and the legroom ruined my experience.,negative,Never flying with them again! The frustrating was completely punctuality and the WiFi speed was miserable.
8239cde9-df03-4b5b-9821-38b70b4ba2a7,Never flying with them again! The awful was completely food quality and the turbulence handling was miserable.,negative,Avoid this airline! The frustrating was ticket pricing and the aircraft cleanliness was a nightmare.
eb51cb21-1c2a-40af-bba5-3544c9855c2d,"The flight was completely awful. The boarding process was awful, and the aircraft cleanliness was unacceptable.",negative,"I can't believe how poor this flight was. The crew friendliness was a mess, and the check-in process was unacceptable."
2668a9fa-48c0-4629-8b61-a95303a3cc80,"I regret booking with this airline. The awful was so flight entertainment, and the bathroom cleanliness made it worse.",negative,Do yourself a favor and fly elsewhere. The horrible was bathroom cleanliness and the overhead storage was the worst.
6dcc9aaa-f0d2-4d20-b85a-0e4c41fd4850,Never flying with them again! The frustrating was completely punctuality and the WiFi speed was miserable.,negative,"The flight was completely horrible. The air conditioning was awful, and the customer service was unacceptable."
e8a7919b-9869-412a-b052-509182a3fdad,Avoid this airline! The frustrating was ticket pricing and the aircraft cleanliness was a nightmare.,negative,Do yourself a favor and fly elsewhere. The terrible was air conditioning and the legroom was the worst.
4feee6da-df3b-4d58-9ada-387e03653fdf,"I can't believe how poor this flight was. The crew friendliness was a mess, and the check-in process was unacceptable.",negative,"The flight was completely awful. The food quality was awful, and the baggage handling was unacceptable."
e6cfe850-5c8a-475e-b2b7-7e952952f71b,Do yourself a favor and fly elsewhere. The horrible was bathroom cleanliness and the overhead storage was the worst.,negative,A huge disappointment. The nightmarish was flight entertainment and the snack options was below standard.
1a69aac7-3a8f-4b14-a214-e1a6defcf7de,"The flight was completely horrible. The air conditioning was awful, and the customer service was unacceptable.",negative,Never flying with them again! The horrible was completely flight entertainment and the WiFi speed was miserable.
733925d2-3acf-4ccf-8d36-c687c27ce9a0,Do yourself a favor and fly elsewhere. The terrible was air conditioning and the legroom was the worst.,negative,"I can't believe how poor this flight was. The turbulence handling was a mess, and the air conditioning was unacceptable."
6dc9a0b9-78f3-40fa-9d9d-29d8b8ccb6c7,"The flight was completely awful. The food quality was awful, and the baggage handling was unacceptable.",negative,Do yourself a favor and fly elsewhere. The disastrous was punctuality and the baggage handling was the worst.
a476889b-7acf-424c-a08b-6f75f621a61f,A huge disappointment. The nightmarish was flight entertainment and the snack options was below standard.,negative,"I can't believe how disastrous this flight was. The food quality was a mess, and the customer service was unacceptable."
47f518f9-b010-4a62-8514-f2894f31bc6b,Never flying with them again! The horrible was completely flight entertainment and the WiFi speed was miserable.,negative,Never flying with them again! The frustrating was completely seat comfort and the crew friendliness was miserable.
751f3d87-e3ec-4859-8a68-72d376dab3d4,"I can't believe how poor this flight was. The turbulence handling was a mess, and the air conditioning was unacceptable.",negative,Worst flight ever! The nightmarish was air conditioning and the ticket pricing ruined my experience.
9fd394c8-7218-44a9-ba14-dddc7b690b18,Do yourself a favor and fly elsewhere. The disastrous was punctuality and the baggage handling was the worst.,negative,It was a disaster! The horrible was WiFi speed and the security was simply awful.
535d9a68-74ba-4547-84ee-e6e754537310,"I can't believe how disastrous this flight was. The food quality was a mess, and the customer service was unacceptable.",negative,"I regret booking with this airline. The frustrating was so legroom, and the food quality made it worse."
90f6fca5-6bd4-4f1c-8e82-81e20a02419d,Never flying with them again! The frustrating was completely seat comfort and the crew friendliness was miserable.,negative,Never flying with them again! The nightmarish was completely air conditioning and the ticket pricing was miserable.
11e3c73b-f074-4c4f-9f9b-7f80ee7722e2,Worst flight ever! The nightmarish was air conditioning and the ticket pricing ruined my experience.,negative,Worst flight ever! The horrible was bathroom cleanliness and the legroom ruined my experience.
cdc578a7-5770-4b41-936a-ef3a5ce78274,It was a disaster! The horrible was WiFi speed and the security was simply awful.,negative,Avoid this airline! The poor was flight entertainment and the food quality was a nightmare.
831d422c-52e6-40b6-9d57-b5253bd91153,"I regret booking with this airline. The frustrating was so legroom, and the food quality made it worse.",negative,"Had high hopes, but the uncomfortable was baggage handling and the flight entertainment was disappointing."
570d60b4-219d-4925-86b9-a8f0b12120ed,Never flying with them again! The nightmarish was completely air conditioning and the ticket pricing was miserable.,negative,Never flying with them again! The awful was completely customer service and the ticket pricing was miserable.
c8095cc4-a857-4a2f-8382-899cb5e74ec3,Worst flight ever! The horrible was bathroom cleanliness and the legroom ruined my experience.,negative,Never flying with them again! The frustrating was completely WiFi speed and the turbulence handling was miserable.
13c214e4-2197-46dd-85ef-e0d70db69135,Avoid this airline! The poor was flight entertainment and the food quality was a nightmare.,negative,"Had high hopes, but the nightmarish was seat comfort and the punctuality was disappointing."
3c45f379-56b5-4a74-88a6-5c9ad67c80ed,"Had high hopes, but the uncomfortable was baggage handling and the flight entertainment was disappointing.",negative,It was a disaster! The awful was customer service and the bathroom cleanliness was simply awful.
aa2b7c7e-ba7a-474d-8d85-ac0362cc223b,Never flying with them again! The awful was completely customer service and the ticket pricing was miserable.,negative,"The flight was completely horrible. The legroom was awful, and the baggage handling was unacceptable."
307c9fcd-8005-4489-8cd5-9d86cab9ab44,Never flying with them again! The frustrating was completely WiFi speed and the turbulence handling was miserable.,negative,Do yourself a favor and fly elsewhere. The disastrous was food quality and the in-flight announcements was the worst.
0ebf6b35-63e6-448a-a9b7-082f946afce6,"Had high hopes, but the nightmarish was seat comfort and the punctuality was disappointing.",negative,"Had high hopes, but the poor was food quality and the seat comfort was disappointing."
cbbfc0cc-7df5-4934-9c6a-49af1fc19c03,It was a disaster! The awful was customer service and the bathroom cleanliness was simply awful.,negative,Never flying with them again! The nightmarish was completely security and the overhead storage was miserable.
23f298c7-3775-4da3-b73f-5d61c0c6f9dd,"The flight was completely horrible. The legroom was awful, and the baggage handling was unacceptable.",negative,Avoid this airline! The awful was overhead storage and the turbulence handling was a nightmare.
4d61f511-5e89-4545-96b4-2c11b8ce534a,Do yourself a favor and fly elsewhere. The disastrous was food quality and the in-flight announcements was the worst.,negative,It was a disaster! The disastrous was aircraft cleanliness and the seat comfort was simply awful.
f1cd7152-3871-428a-b557-dff8ef3f86f3,"Had high hopes, but the poor was food quality and the seat comfort was disappointing.",negative,Avoid this airline! The terrible was WiFi speed and the boarding process was a nightmare.
c36d469b-89f1-4795-8ec2-73eac328ca08,Never flying with them again! The nightmarish was completely security and the overhead storage was miserable.,negative,A huge disappointment. The disastrous was ticket pricing and the WiFi speed was below standard.
38e56e93-93c9-4065-a1ca-8b86d6a03b06,Avoid this airline! The awful was overhead storage and the turbulence handling was a nightmare.,negative,"Had high hopes, but the awful was ticket pricing and the legroom was disappointing."
3bbe6903-6c4c-4a63-afc4-962d4f506cfe,It was a disaster! The disastrous was aircraft cleanliness and the seat comfort was simply awful.,negative,Avoid this airline! The poor was in-flight announcements and the bathroom cleanliness was a nightmare.
a6419d63-8aa1-4c42-b178-7bee4abd5b25,Avoid this airline! The terrible was WiFi speed and the boarding process was a nightmare.,negative,Never flying with them again! The terrible was completely flight entertainment and the customer service was miserable.
f814bb04-6b92-4050-93e0-5f455e4232b0,A huge disappointment. The disastrous was ticket pricing and the WiFi speed was below standard.,negative,Worst flight ever! The awful was crew friendliness and the ticket pricing ruined my experience.
a520a5e0-597b-45b3-976a-2644c86f7852,"Had high hopes, but the awful was ticket pricing and the legroom was disappointing.",negative,A huge disappointment. The poor was crew friendliness and the flight entertainment was below standard.
1d124120-defe-4e88-bfc0-871de9277ee5,Avoid this airline! The poor was in-flight announcements and the bathroom cleanliness was a nightmare.,negative,"The flight was completely horrible. The air conditioning was awful, and the flight entertainment was unacceptable."
69d348ca-d923-465d-ab6e-34ac664ef70a,Never flying with them again! The terrible was completely flight entertainment and the customer service was miserable.,negative,"The flight was completely awful. The security was awful, and the flight entertainment was unacceptable."
baadf272-ab9e-43c4-96f0-218f546610e0,Worst flight ever! The awful was crew friendliness and the ticket pricing ruined my experience.,negative,It was a disaster! The disastrous was flight entertainment and the check-in process was simply awful.
e49f1e11-af11-42c0-93f2-b8fba99bd8f8,A huge disappointment. The poor was crew friendliness and the flight entertainment was below standard.,negative,It was a disaster! The terrible was security and the crew friendliness was simply awful.
adc05d65-e288-4c3f-be91-68716d7804ca,"The flight was completely horrible. The air conditioning was awful, and the flight entertainment was unacceptable.",negative,Never flying with them again! The awful was completely food quality and the snack options was miserable.
4fe570d0-6128-4bc1-8ceb-44b431e2fec5,"The flight was completely awful. The security was awful, and the flight entertainment was unacceptable.",negative,"Had high hopes, but the awful was turbulence handling and the snack options was disappointing."
31809ed4-cef6-417c-bb6c-a10521ac5a90,It was a disaster! The disastrous was flight entertainment and the check-in process was simply awful.,negative,"The flight was completely nightmarish. The crew friendliness was awful, and the seat comfort was unacceptable."
2c0b9506-379c-44b6-a54c-d441b4c9ed74,It was a disaster! The terrible was security and the crew friendliness was simply awful.,negative,"The flight was completely terrible. The in-flight announcements was awful, and the seat comfort was unacceptable."
87c74f87-508a-4220-8456-fe476e3c48a6,Never flying with them again! The awful was completely food quality and the snack options was miserable.,negative,"I can't believe how horrible this flight was. The turbulence handling was a mess, and the in-flight announcements was unacceptable."
2e3c27e0-160e-4793-8433-d57a47673e56,"Had high hopes, but the awful was turbulence handling and the snack options was disappointing.",negative,"The flight was completely uncomfortable. The overhead storage was awful, and the ticket pricing was unacceptable."
d1aa9df5-d7e7-4715-a7a8-a0d0c29bc665,"The flight was completely nightmarish. The crew friendliness was awful, and the seat comfort was unacceptable.",negative,"I can't believe how poor this flight was. The air conditioning was a mess, and the snack options was unacceptable."
98cc9499-7c27-4cd2-8b3d-5ca5bdda3afa,"The flight was completely terrible. The in-flight announcements was awful, and the seat comfort was unacceptable.",negative,Worst flight ever! The terrible was security and the air conditioning ruined my experience.
382ed63b-83d6-456d-9ec0-2f028f2de206,"I can't believe how horrible this flight was. The turbulence handling was a mess, and the in-flight announcements was unacceptable.",negative,"I regret booking with this airline. The disastrous was so baggage handling, and the security made it worse."
8a527ed9-8699-4240-8530-0ea292c0b2d9,"The flight was completely uncomfortable. The overhead storage was awful, and the ticket pricing was unacceptable.",negative,Never flying with them again! The awful was completely food quality and the WiFi speed was miserable.
75088f42-2265-43fb-b5ed-7828fb4370f0,"I can't believe how poor this flight was. The air conditioning was a mess, and the snack options was unacceptable.",negative,"I can't believe how awful this flight was. The air conditioning was a mess, and the customer service was unacceptable."
4b7da403-3d75-4040-947a-0f7f1ec9400e,Worst flight ever! The terrible was security and the air conditioning ruined my experience.,negative,Never flying with them again! The nightmarish was completely turbulence handling and the snack options was miserable.
b9933368-726a-4e36-9b18-6c9d069fb068,"I regret booking with this airline. The disastrous was so baggage handling, and the security made it worse.",negative,Never flying with them again! The uncomfortable was completely baggage handling and the turbulence handling was miserable.
080d0663-a24f-4780-a871-d329759a0267,Never flying with them again! The awful was completely food quality and the WiFi speed was miserable.,negative,Avoid this airline! The uncomfortable was turbulence handling and the food quality was a nightmare.
a65a67c6-59cc-41b6-9dfe-233ef20df16f,"I can't believe how awful this flight was. The air conditioning was a mess, and the customer service was unacceptable.",negative,"I can't believe how disastrous this flight was. The aircraft cleanliness was a mess, and the baggage handling was unacceptable."
19eb7fd3-0acc-44af-8e69-eb2343774bcb,Never flying with them again! The nightmarish was completely turbulence handling and the snack options was miserable.,negative,It was a disaster! The poor was boarding process and the turbulence handling was simply awful.
2c6dac04-9b4c-43ab-b1a9-3566a1d639f3,Never flying with them again! The uncomfortable was completely baggage handling and the turbulence handling was miserable.,negative,"I regret booking with this airline. The terrible was so legroom, and the WiFi speed made it worse."
86de6b23-4049-479c-b9b3-ccc8a60fa95a,"I can't believe how frustrating this flight was. The bathroom cleanliness was a mess, and the customer service was unacceptable.",negative,Avoid this airline! The nightmarish was seat comfort and the boarding process was a nightmare.
